1.07461e-07 0 0 0 3.88387e+51 1.70047e+60 0 0 3.54432e+43 0 1.1965e+46 0 0 0
1.24094e-07 0 0 0 4.39702e+51 1.51466e+60 0 0 4.09291e+43 0 1.1965e+46 0 0 0
1.43301e-07 0 0 0 4.96692e+51 1.34613e+60 0 0 4.72642e+43 0 1.1965e+46 0 0 0
1.65482e-07 0 0 2.40465e-235 5.59698e+51 1.1934e+60 0 0 5.45799e+43 0 1.1965e+46 0 0 0
1.91095e-07 0 0 6.53324e-197 6.28998e+51 1.05511e+60 0 0 6.30279e+43 0 1.1965e+46 0 0 0
2.20673e-07 0 0 1.26817e-163 7.04789e+51 9.30036e+59 0 0 7.27835e+43 0 1.1965e+46 0 0 0
2.5483e-07 0 0 8.6031e-135 7.87157e+51 8.17082e+59 0 0 8.4049e+43 0 1.1965e+46 0 0 0
2.94273e-07 0 0 8.06463e-110 8.76048e+51 7.15255e+59 0 0 9.70583e+43 0 1.1965e+46 0 0 0
3.39821e-07 0 0 3.43517e-88 9.71247e+51 6.23662e+59 0 0 1.12081e+44 0 1.1965e+46 0 0 0
3.92419e-07 0 0 1.86387e-69 1.07235e+52 5.41497e+59 0 0 1.29429e+44 0 1.1965e+46 0 0 0
4.53158e-07 0 0 3.14519e-53 1.17878e+52 4.68029e+59 0 0 1.49463e+44 0 1.1965e+46 0 0 0
5.23299e-07 0 0 3.57556e-39 1.28976e+52 4.02596e+59 0 0 1.72597e+44 0 1.1965e+46 0 0 0
6.04296e-07 0 0 5.34846e-27 1.40444e+52 3.44594e+59 0 0 1.99312e+44 0 1.1965e+46 0 0 0
6.97831e-07 0 0 1.87973e-16 1.52191e+52 2.93462e+59 0 0 2.30161e+44 0 1.1965e+46 0 0 0
8.05842e-07 0 0 2.56484e-07 1.64142e+52 2.48679e+59 0 0 2.65786e+44 0 1.1965e+46 0 0 0
9.30572e-07 0 0 20.9944 1.76254e+52 2.0975e+59 0 0 3.06925e+44 0 1.1965e+46 0 0 0
1.07461e-06 0 0 1.50321e+08 1.88547e+52 1.76196e+59 0 0 3.54432e+44 0 1.1965e+46 0 0 0
1.24094e-06 0 0 1.30569e+14 2.01131e+52 1.47547e+59 0 0 4.09291e+44 0 1.1965e+46 0 0 0
1.43301e-06 0 0 1.82717e+19 2.14246e+52 1.23335e+59 0 0 4.72642e+44 0 1.1965e+46 0 0 0
1.65482e-06 0 0 5.2696e+23 2.2828e+52 1.0309e+59 0 0 5.45799e+44 0 1.1965e+46 0 0 0
1.91095e-06 0 0 3.87854e+27 2.43793e+52 8.63376e+58 0 0 6.30279e+44 0 1.1965e+46 0 0 0
