1.07461e-07 0 0 118.66 364.947 5.59846e+13 0 0 0 1.58308e-06 0 0 0
1.24094e-07 0 0 155.907 412.47 4.97822e+13 0 0 0 1.82811e-06 0 0 0
1.43301e-07 0 0 200.253 465.021 4.41556e+13 0 0 0 2.11107e-06 0 0 0
1.65482e-07 0 0 252.058 522.817 3.90549e+13 0 0 0 2.43782e-06 0 0 0
1.91095e-07 0 0 311.538 585.993 3.44352e+13 0 0 0 2.81515e-06 0 0 0
2.20673e-07 0 0 378.745 654.562 3.02558e+13 0 0 0 3.25088e-06 0 0 0
2.5483e-07 0 0 453.532 728.392 2.648e+13 0 0 0 3.75406e-06 0 0 0
2.94273e-07 0 0 535.522 807.152 2.30751e+13 0 0 0 4.33512e-06 0 0 0
3.39821e-07 0 0 624.066 890.279 2.00113e+13 0 0 0 5.00612e-06 0 0 0
3.92419e-07 0 0 718.211 976.938 1.72619e+13 0 0 0 5.78098e-06 0 0 0
4.53158e-07 0 0 816.67 1065.99 1.48029e+13 0 0 0 6.67576e-06 0 0 0
5.23299e-07 0 0 917.806 1155.97 1.26124e+13 0 0 0 7.70905e-06 0 0 0
6.04296e-07 0 0 1019.66 1245.15 1.06706e+13 0 0 0 8.90227e-06 0 0 0
6.97831e-07 0 0 1119.98 1331.52 8.9594e+12 0 0 0 1.02802e-05 0 0 0
8.05842e-07 0 0 1216.38 1412.98 7.46184e+12 0 0 0 1.18713e-05 0 0 0
9.30572e-07 0 0 1306.48 1487.47 6.16204e+12 0 0 0 1.37088e-05 0 0 0
1.07461e-06 0 0 1388.18 1553.23 5.04471e+12 0 0 0 1.58307e-05 0 0 0
1.24094e-06 0 0 1459.95 1609.13 4.0949e+12 0 0 0 1.8281e-05 0 0 0
1.43301e-06 0 0 1521.29 1655.01 3.29769e+12 0 0 0 2.11105e-05 0 0 0
1.65482e-06 0 0 1573.02 1692.07 2.638e+12 0 0 0 2.4378e-05 0 0 0
1.91095e-06 0 0 1617.65 1723.15 2.10049e+12 0 0 0 2.81512e-05 0 0 0
2.20673e-06 0 0 1659.54 1752.87 1.66957e+12 0 0 0 3.25085e-05 0 0 0
2.5483e-06 0 0 1704.78 1787.49 1.32957e+12 0 0 0 3.75401e-05 0 0 0
2.94273e-06 0 0 1760.66 1834.4 1.06511e+12 0 0 0 4.33506e-05 0 0 0
3.39821e-06 0 0 1834.89 1901.25 8.61483e+11 0 0 0 5.00603e-05 0 0 0
3.92419e-06 0 0 1934.37 1994.81 7.05239e+11 0 0 0 5.78086e-05 0 0 0
4.53158e-06 0 0 2064.09 2119.83 5.84641e+11 0 0 0 6.67561e-05 0 0 0
5.23299e-06 0 0 2226.36 2278.32 4.90034e+11 0 0 0 7.70884e-05 0 0 0
6.04296e-06 0 0 2420.68 2469.52 4.13984e+11 0 0 0 8.90199e-05 0 0 0
6.97831e-06 0 0 2644.47 2690.62 3.5117e+11 0 0 0 0.000102798 0 0 0
8.05842e-06 0 0 2894.36 2938.05 2.98058e+11 0 0 0 0.000118708 0 0 0
9.30572e-06 0 0 3167.49 3208.86 2.5245e+11 0 0 0 0.000137081 0 0 0
1.07461e-05 0 0 3462.6 3501.72 2.1302e+11 0 0 0 0.000158298 0 0 0
1.24094e-05 0 0 3780.43 3817.39 1.78934e+11 0 0 0 0.000182798 0 0 0
1.43301e-05 0 0 4123.87 4158.76 1.49597e+11 0 0 0 0.000211089 0 0 0
1.65482e-05 0 0 4497.71 4530.64 1.24511e+11 0 0 0 0.000243759 0 0 0
1.91095e-05 0 0 4908.54 4939.65 1.03216e+11 0 0 0 0.000281484 0 0 0
2.20673e-05 0 0 5364.56 5393.99 8.52674e+10 0 0 0 0.000325047 0 0 0
2.5483e-05 0 0 5875.41 5903.31 7.02367e+10 0 0 0 0.000375351 0 0 0
2.94273e-05 0 0 6451.93 6478.45 5.77178e+10 0 0 0 0.000433439 0 0 0
3.39821e-05 0 0 7106.1 7131.39 4.73341e+10 0 0 0 0.000500514 0 0 0
3.92419e-05 0 0 7851.21 7875.4 3.87459e+10 0 0 0 0.000577967 0 0 0
4.53158e-05 0 0 8702.58 8725.8 3.1656e+10 0 0 0 0.000667403 0 0 0
5.23299e-05 0 0 9678.76 9701.12 2.58105e+10 0 0 0 0.000770673 0 0 0
6.04296e-05 0 0 10802.9 10824.5 2.09975e+10 0 0 0 0.000889918 0 0 0
6.97831e-05 0 0 12104.1 12125.1 1.70414e+10 0 0 0 0.0010276 0 0 0
8.05842e-05 0 0 13617.7 13638.1 1.37968e+10 0 0 0 0.00118659 0 0 0
9.30572e-05 0 0 15386.1 15406.1 1.11426e+10 0 0 0 0.00137015 0 0 0
0.000107461 0 0 17459.4 17479 8.97716e+09 0 0 0 0.00158209 0 0 0
0.000124094 0 0 19897.3 19916.7 7.21512e+09 0 0 0 0.00182679 0 0 0
0.000143301 1.06584e-293 1.06584e-293 22772.8 22792 5.78499e+09 0 0 0 0.00210931 0 0 0
0.000165482 4.34415e-216 4.34415e-216 26175.3 26194.4 4.62717e+09 0 0 0 0.00243548 0 0 0
0.000191095 1.05537e-158 1.05537e-158 30214.7 30233.8 3.69222e+09 0 0 0 0.00281203 0 0 0
0.000220673 2.88185e-116 2.88185e-116 35024.5 35043.6 2.93917e+09 0 0 0 0.00324673 0 0 0
