1.07461e-07 0 0 0 5.7984e+48 1.33302e+59 0 0 4.73608e+40 0 6.32946e+44 0 0 0
1.24094e-07 0 0 0 6.68394e+48 1.20895e+59 0 0 5.46913e+40 0 6.32946e+44 0 0 0
1.43301e-07 0 0 0 7.70317e+48 1.09622e+59 0 0 6.31566e+40 0 6.32946e+44 0 0 0
1.65482e-07 0 0 0 8.87587e+48 9.93781e+58 0 0 7.29321e+40 0 6.32946e+44 0 0 0
1.91095e-07 0 0 0 1.02246e+49 9.00695e+58 0 0 8.42207e+40 0 6.32946e+44 0 0 0
2.20673e-07 0 0 0 1.17749e+49 8.16106e+58 0 0 9.72565e+40 0 6.32946e+44 0 0 0
2.5483e-07 0 0 0 1.35563e+49 7.39236e+58 0 0 1.1231e+41 0 6.32946e+44 0 0 0
2.94273e-07 0 0 0 1.56018e+49 6.6938e+58 0 0 1.29694e+41 0 6.32946e+44 0 0 0
3.39821e-07 0 0 0 1.79491e+49 6.05895e+58 0 0 1.49768e+41 0 6.32946e+44 0 0 0
3.92419e-07 0 0 0 2.06408e+49 5.48199e+58 0 0 1.72949e+41 0 6.32946e+44 0 0 0
4.53158e-07 0 0 0 2.3725e+49 4.95762e+58 0 0 1.99719e+41 0 6.32946e+44 0 0 0
5.23299e-07 0 0 0 2.72556e+49 4.48105e+58 0 0 2.30632e+41 0 6.32946e+44 0 0 0
6.04296e-07 0 0 0 3.12932e+49 4.04789e+58 0 0 2.66329e+41 0 6.32946e+44 0 0 0
6.97831e-07 0 0 0 3.59052e+49 3.6542e+58 0 0 3.07552e+41 0 6.32946e+44 0 0 0
8.05842e-07 0 0 0 4.11667e+49 3.29636e+58 0 0 3.55156e+41 0 6.32946e+44 0 0 0
9.30572e-07 0 0 2.02617e-237 4.71604e+49 2.97111e+58 0 0 4.10127e+41 0 6.32946e+44 0 0 0
1.07461e-06 0 0 5.60645e-199 5.39771e+49 2.67548e+58 0 0 4.73608e+41 0 6.32946e+44 0 0 0
1.24094e-06 0 0 1.11048e-165 6.17154e+49 2.40678e+58 0 0 5.46913e+41 0 6.32946e+44 0 0 0
1.43301e-06 0 0 7.70318e-137 7.04817e+49 2.16257e+58 0 0 6.31566e+41 0 6.32946e+44 0 0 0
1.65482e-06 0 0 7.4004e-112 8.03894e+49 1.94063e+58 0 0 7.29321e+41 0 6.32946e+44 0 0 0
1.91095e-06 0 0 3.23826e-90 9.15574e+49 1.73895e+58 0 0 8.42207e+41 0 6.32946e+44 0 0 0
2.20673e-06 0 0 1.80953e-71 1.04109e+50 1.55572e+58 0 0 9.72565e+41 0 6.32946e+44 0 0 0
2.5483e-06 0 0 3.1529e-55 1.18167e+50 1.38927e+58 0 0 1.1231e+42 0 6.32946e+44 0 0 0
2.94273e-06 0 0 3.71074e-41 1.33852e+50 1.23812e+58 0 0 1.29694e+42 0 6.32946e+44 0 0 0
3.39821e-06 0 0 5.76111e-29 1.5128e+50 1.10092e+58 0 0 1.49768e+42 0 6.32946e+44 0 0 0
3.92419e-06 0 0 2.10645e-18 1.70548e+50 9.76444e+57 0 0 1.72949e+42 0 6.32946e+44 0 0 0
4.53158e-06 0 0 2.99598e-09 1.91734e+50 8.63587e+57 0 0 1.99719e+42 0 6.32946e+44 0 0 0
5.23299e-06 0 0 0.255958 2.14885e+50 7.61354e+57 0 0 2.30632e+42 0 6.32946e+44 0 0 0
6.04296e-06 0 0 1.91344e+06 2.40001e+50 6.68846e+57 0 0 2.66329e+42 0 6.32946e+44 0 0 0
6.97831e-06 0 0 1.73347e+12 2.67027e+50 5.85254e+57 0 0 3.07552e+42 0 6.32946e+44 0 0 0
8.05842e-06 0 0 2.52299e+17 2.95835e+50 5.09849e+57 0 0 3.55156e+42 0 6.32946e+44 0 0 0
9.30572e-06 0 0 7.5301e+21 3.26205e+50 4.41976e+57 0 0 4.10127e+42 0 6.32946e+44 0 0 0
1.07461e-05 0 0 5.69249e+25 3.57812e+50 3.81043e+57 0 0 4.73608e+42 0 6.32946e+44 0 0 0
1.24094e-05 0 0 1.30861e+29 3.90209e+50 3.26519e+57 0 0 5.46913e+42 0 6.32946e+44 0 0 0
1.43301e-05 0 0 1.07157e+32 4.22827e+50 2.77924e+57 0 0 6.31566e+42 0 6.32946e+44 0 0 0
1.65482e-05 0 0 3.58416e+34 4.54969e+50 2.3482e+57 0 0 7.29321e+42 0 6.32946e+44 0 0 0
1.91095e-05 0 0 5.51252e+36 4.85834e+50 1.96807e+57 0 0 8.42207e+42 0 6.32946e+44 0 0 0
2.20673e-05 0 0 4.31955e+38 5.14554e+50 1.63517e+57 0 0 9.72565e+42 0 6.32946e+44 0 0 0
2.5483e-05 0 0 1.88458e+40 5.40249e+50 1.34601e+57 0 0 1.1231e+43 0 6.32946e+44 0 0 0
2.94273e-05 0 0 4.94441e+41 5.62123e+50 1.09726e+57 0 0 1.29694e+43 0 6.32946e+44 0 0 0
3.39821e-05 0 0 8.34028e+42 5.79573e+50 8.85685e+56 0 0 1.49768e+43 0 6.32946e+44 0 0 0
3.92419e-05 0 0 9.58815e+43 5.92331e+50 7.08048e+56 0 0 1.72949e+43 0 6.32946e+44 0 0 0
4.53158e-05 0 0 7.90632e+44 6.00607e+50 5.61087e+56 0 0 1.99719e+43 0 6.32946e+44 0 0 0
5.23299e-05 0 0 4.89227e+45 6.05221e+50 4.41477e+56 0 0 2.30632e+43 0 6.32946e+44 0 0 0
6.04296e-05 0 0 2.36502e+46 6.07679e+50 3.45827e+56 0 0 2.66329e+43 0 6.32946e+44 0 0 0
6.97831e-05 0 0 9.26152e+46 6.10164e+50 2.70713e+56 0 0 3.07552e+43 0 6.32946e+44 0 0 0
8.05842e-05 0 0 3.03551e+47 6.15382e+50 2.12741e+56 0 0 3.55156e+43 0 6.32946e+44 0 0 0
9.30572e-05 0 0 8.57219e+47 6.26269e+50 1.68641e+56 0 0 4.10127e+43 0 6.32946e+44 0 0 0
0.000107461 0 0 2.13847e+48 6.45562e+50 1.35384e+56 0 0 4.73608e+43 0 6.32946e+44 0 0 0
0.000124094 0 0 4.80917e+48 6.75334e+50 1.10292e+56 0 0 5.46913e+43 0 6.32946e+44 0 0 0
0.000143301 0 0 9.90114e+48 7.16637e+50 9.11287e+55 0 0 6.31566e+43 0 6.32946e+44 0 0 0
