1.07461e-07 0 0 0 2.76892e+47 9.70666e+58 0 0 1.25561e+41 8.59255e+55 4.64348e+42 0 0 0
1.24094e-07 0 0 0 3.18507e+47 8.78481e+58 0 0 1.44995e+41 7.44084e+55 4.64348e+42 0 0 0
1.43301e-07 0 0 0 3.66214e+47 7.94702e+58 0 0 1.67438e+41 6.4435e+55 4.64348e+42 0 0 0
1.65482e-07 0 0 0 4.2086e+47 7.1856e+58 0 0 1.93354e+41 5.57984e+55 4.64348e+42 0 0 0
1.91095e-07 0 0 0 4.83395e+47 6.49357e+58 0 0 2.23282e+41 4.83194e+55 4.64348e+42 0 0 0
2.20673e-07 0 0 0 5.54881e+47 5.86459e+58 0 0 2.57842e+41 4.18429e+55 4.64348e+42 0 0 0
2.5483e-07 0 0 0 6.36502e+47 5.29291e+58 0 0 2.97751e+41 3.62345e+55 4.64348e+42 0 0 0
2.94273e-07 0 0 2.54753e-269 7.29572e+47 4.77331e+58 0 0 3.43837e+41 3.13778e+55 4.64348e+42 0 0 0
3.39821e-07 0 0 7.61267e-227 8.35535e+47 4.30104e+58 0 0 3.97057e+41 2.7172e+55 4.64348e+42 0 0 0
3.92419e-07 0 0 4.69043e-190 9.55975e+47 3.8718e+58 0 0 4.58515e+41 2.353e+55 4.64348e+42 0 0 0
4.53158e-07 0 0 3.44457e-158 1.09261e+48 3.48167e+58 0 0 5.29484e+41 2.03761e+55 4.64348e+42 0 0 0
5.23299e-07 0 0 1.37767e-130 1.24728e+48 3.12713e+58 0 0 6.11439e+41 1.7645e+55 4.64348e+42 0 0 0
6.04296e-07 0 0 1.11848e-106 1.42195e+48 2.80494e+58 0 0 7.06079e+41 1.528e+55 4.64348e+42 0 0 0
6.97831e-07 0 0 5.75928e-86 1.61867e+48 2.51221e+58 0 0 8.15367e+41 1.32319e+55 4.64348e+42 0 0 0
8.05842e-07 0 0 5.0445e-68 1.83954e+48 2.24628e+58 0 0 9.41571e+41 1.14583e+55 4.64348e+42 0 0 0
9.30572e-07 0 0 1.76595e-52 2.08667e+48 2.00477e+58 0 0 1.08731e+42 9.92252e+54 4.64348e+42 0 0 0
1.07461e-06 0 0 5.17737e-39 2.36212e+48 1.78552e+58 0 0 1.25561e+42 8.59255e+54 4.64348e+42 0 0 0
1.24094e-06 0 0 2.41203e-27 2.66779e+48 1.58656e+58 0 0 1.44995e+42 7.44084e+54 4.64348e+42 0 0 0
1.43301e-06 0 0 3.10931e-17 3.00532e+48 1.40614e+58 0 0 1.67438e+42 6.4435e+54 4.64348e+42 0 0 0
1.65482e-06 0 0 1.79271e-08 3.37596e+48 1.24264e+58 0 0 1.93354e+42 5.57984e+54 4.64348e+42 0 0 0
1.91095e-06 0 0 0.700636 3.7804e+48 1.09463e+58 0 0 2.23282e+42 4.83194e+54 4.64348e+42 0 0 0
2.20673e-06 0 0 2.66042e+06 4.21854e+48 9.60803e+57 0 0 2.57842e+42 4.18429e+54 4.64348e+42 0 0 0
2.5483e-06 0 0 1.34039e+12 4.68933e+48 8.4e+57 0 0 2.97751e+42 3.62345e+54 4.64348e+42 0 0 0
2.94273e-06 0 0 1.17358e+17 5.19047e+48 7.31161e+57 0 0 3.43837e+42 3.13778e+54 4.64348e+42 0 0 0
3.39821e-06 0 0 2.25536e+21 5.7182e+48 6.33337e+57 0 0 3.97057e+42 2.7172e+54 4.64348e+42 0 0 0
3.92419e-06 0 0 1.16452e+25 6.26713e+48 5.45672e+57 0 0 4.58515e+42 2.353e+54 4.64348e+42 0 0 0
4.53158e-06 0 0 1.92438e+28 6.83006e+48 4.67394e+57 0 0 5.29484e+42 2.03761e+54 4.64348e+42 0 0 0
5.23299e-06 0 0 1.18424e+31 7.3981e+48 3.97802e+57 0 0 6.11439e+42 1.7645e+54 4.64348e+42 0 0 0
6.04296e-06 0 0 3.09409e+33 7.96084e+48 3.36255e+57 0 0 7.06079e+42 1.528e+54 4.64348e+42 0 0 0
6.97831e-06 0 0 3.84496e+35 8.5069e+48 2.82163e+57 0 0 8.15367e+42 1.32319e+54 4.64348e+42 0 0 0
8.05842e-06 0 0 2.50755e+37 9.02483e+48 2.34974e+57 0 0 9.41571e+42 1.14583e+54 4.64348e+42 0 0 0
9.30572e-06 0 0 9.34711e+38 9.5044e+48 1.94161e+57 0 0 1.08731e+43 9.92252e+53 4.64348e+42 0 0 0
