0.0001 0.9735503118273778 0.0
0.00012589254117941674 0.6220750593577025 0.0
0.00015848931924611142 0.40342290225866984 0.0
0.00019952623149688788 0.25933885824165936 0.0
0.00025118864315095795 0.1652895994519805 0.0
0.00031622776601683794 0.10686379887490219 0.0
0.00039810717055349735 0.06765394045178061 0.0
0.0005011872336272725 0.043561947034443445 2.071843438341538e-12
0.000630957344480193 0.027586555342970397 3.0688009350633805e-12
0.0007943282347242813 0.01719587205245597 3.1227609353184784e-12
0.001 0.010699082175246444 3.1759122932096526e-12
0.0012589254117941675 0.006345921159570143 3.2276538560544775e-12
0.001584893192461114 0.0037388379184575002 3.285021474310035e-12
0.001995262314968879 0.002097526455412016 3.3525783851572118e-12
0.002511886431509582 0.001136501586837197 3.431813895082899e-12
0.0031622776601683794 0.0006112101799816321 3.522980474689631e-12
0.003981071705534973 0.00030898930865205955 3.6288539037375454e-12
0.005011872336272725 0.00015805362689309843 3.747547929562784e-12
0.00630957344480193 7.772062501770142e-05 3.879814954956496e-12
0.00794328234724282 3.7451313537407054e-05 4.023583021101849e-12
0.01 1.847218277641354e-05 4.17153258467074e-12
0.012589254117941675 8.667754530931889e-06 4.317849080218953e-12
0.01584893192461114 4.228005202279458e-06 4.4452612672854845e-12
0.01995262314968881 2.0106939828051743e-06 4.541244789646068e-12
0.025118864315095822 9.469972870137412e-07 4.5905641258112805e-12
0.03162277660168379 4.604029850818169e-07 4.5722022574726866e-12
0.039810717055349734 2.1444289800053901e-07 4.478216048262507e-12
0.05011872336272725 1.0478741528684053e-07 4.302459671355569e-12
0.06309573444801936 5.0025164460386884e-08 4.043422709144683e-12
0.07943282347242822 2.3755968685340433e-08 3.697151866497503e-12
0.1 1.1663982988322733e-08 3.2832143551674088e-12
0.12589254117941676 5.511804766136222e-09 2.8450733213564863e-12
0.15848931924611143 2.734148911512474e-09 2.4448063784559726e-12
0.19952623149688808 1.3285601841857975e-09 2.0859917701250933e-12
0.25118864315095824 6.437830287279789e-10 1.770291259113911e-12
0.31622776601683794 3.2350011120310385e-10 1.4986294624407917e-12
0.3981071705534973 1.5672645511004494e-10 1.2601056917955587e-12
0.5011872336272725 7.953535670975236e-11 1.0596776049362427e-12
0.6309573444801936 3.953302544791096e-11 8.867863430575149e-13
0.7943282347242822 1.9598384193504512e-11 7.381456566815362e-13
1.0 1.0047036123325277e-11 6.144333886244403e-13
1.2589254117941688 4.972052250238724e-12 5.081359449201829e-13
1.584893192461114 2.5757856515717928e-12 4.2008365082192087e-13
1.9952623149688788 1.3277406272567536e-12 3.457543547820079e-13
2.5118864315095824 6.846034095819656e-13 2.8326904160971077e-13
3.1622776601683795 3.6305429804761885e-13 2.318651629088089e-13
3.9810717055349776 1.8630920588565586e-13 1.887380012063788e-13
5.011872336272725 9.84689280240254e-14 1.53666604567961e-13
6.309573444801943 5.064655132987139e-14 1.245581986808151e-13
7.943282347242821 2.514347094042718e-14 1.0053323884934406e-13
10.0 1.1632979105824047e-14 8.108729834722169e-14
12.589254117941687 4.322020173040647e-15 6.489870050767896e-14
15.848931924611142 1.4814349110312909e-15 5.1896499611776605e-14
19.95262314968883 4.448284071966515e-16 4.1304092452957873e-14
25.11886431509582 1.3221006809739484e-16 3.273886815278742e-14
31.622776601683793 4.5447302478707766e-17 2.5943704782295834e-14
39.81071705534978 1.579591635909639e-17 2.0413261533544617e-14
50.11872336272725 6.285969800105004e-18 1.6035548787718143e-14
63.09573444801943 2.47419499359464e-18 1.2569451955316264e-14
79.43282347242821 9.885820392668358e-19 9.81021446835379e-15
100.0 4.2074139944975646e-19 7.672815126752152e-15
125.89254117941688 1.7650430334593376e-19 5.961493096737202e-15
158.48931924611142 8.361281709557976e-20 4.647312900587623e-15
199.5262314968883 4.209412457465632e-20 3.60273714740681e-15
251.18864315095823 2.2233546930358673e-20 2.78436738051543e-15
316.22776601683796 1.0225504267970874e-20 2.17494635117898e-15
398.1071705534977 1.5063113660950953e-21 1.6819141076040612e-15
501.18723362727246 2.6817483143383305e-23 1.314767840868703e-15
630.9573444801943 3.2371928879541504e-30 1.0192827877109205e-15
794.3282347242822 9.673683191570221e-39 7.935849713132371e-16
1000.0 2.101538828568838e-65 6.223239422564472e-16
1258.9254117941687 1.589584530173197e-109 4.857942131461565e-16
1584.893192461114 3.614867196571155e-137 3.817614101475029e-16
1995.262314968883 3.169017214744393e-195 2.9729841915476257e-16
2511.886431509582 1.6001917225229234e-224 2.3176904557678915e-16
3162.2776601683795 3.204450848819086e-273 1.793225430610607e-16
3981.0717055349774 4.437825180501021e-307 1.3672424994194536e-16
5011.872336272725 5.68812e-318 1.0261671422296614e-16
6309.573444801943 0.0 7.569806893462772e-17
7943.282347242822 1.31476e-318 5.4056488643006673e-17
10000.0 5.920240535130571e-301 3.735636868365575e-17
12589.254117941662 9.685866089058378e-277 2.4825831697611513e-17
15848.931924611174 6.59102433403758e-262 1.5890993040408206e-17
19952.62314968883 3.625959952842864e-233 9.630696042836319e-18
25118.864315095823 4.4888974837320577e-218 5.518430077285688e-18
31622.776601683792 3.677605351054355e-190 2.9340114551437563e-18
