0.0001 1.2298609417057418 0.0
0.00012589254117941674 0.7370810813699407 0.0
0.00015848931924611142 0.45338233172494874 0.0
0.00019952623149688788 0.27759628205758374 0.0
0.00025118864315095795 0.1706369359709165 0.0
0.00031622776601683794 0.10775370848010772 0.0
0.00039810717055349735 0.06740471649452337 0.0
0.0005011872336272725 0.04345542000398028 3.5967351421661706e-12
0.000630957344480193 0.028024807448585248 5.327209407571904e-12
0.0007943282347242813 0.018151552769383253 5.4205861332342355e-12
0.001 0.011995303353541993 5.5125554018996904e-12
0.0012589254117941675 0.007815075390513938 5.601955422148029e-12
0.001584893192461114 0.0051645273333249695 5.701017855457755e-12
0.001995262314968879 0.0033591327524673995 5.8176457733335755e-12
0.002511886431509582 0.002144417970978954 5.954299296489463e-12
0.0031622776601683794 0.0013619486253944213 6.111314561955759e-12
0.003981071705534973 0.000827993436736869 6.293373919062934e-12
0.005011872336272725 0.0004996096862962327 6.497786897396854e-12
0.00630957344480193 0.000289843324600295 6.725637469075975e-12
0.00794328234724282 0.0001622518850364643 6.973342352878396e-12
0.01 9.044098621055767e-05 7.228999948787796e-12
0.012589254117941675 4.775834726803024e-05 7.482788105099463e-12
0.01584893192461114 2.5497501855893885e-05 7.705589663421859e-12
0.01995262314968881 1.3145626336755139e-05 7.874363154288899e-12
0.025118864315095822 6.622213333299541e-06 7.96018624031474e-12
0.03162277660168379 3.3914139371986782e-06 7.928056506315556e-12
0.039810717055349734 1.6547610719317893e-06 7.764596652496311e-12
0.05011872336272725 8.332056827245451e-07 7.457556069817472e-12
0.06309573444801936 4.0801037907175524e-07 7.00505449450647e-12
0.07943282347242822 1.9720626122603185e-07 6.402383499637246e-12
0.1 9.80378073016281e-08 5.683880196821737e-12
0.12589254117941676 4.668699034106198e-08 4.9256996238985065e-12
0.15848931924611143 2.3181199537454463e-08 4.234153313206363e-12
0.19952623149688808 1.1258784127375007e-08 3.615203454762547e-12
0.25118864315095824 5.435773449185449e-09 3.0694566669599695e-12
0.31622776601683794 2.7167666463736903e-09 2.602552744830614e-12
0.3981071705534973 1.3094556432983804e-09 2.1920425342199997e-12
0.5011872336272725 6.609033471954124e-10 1.846156724020465e-12
0.6309573444801936 3.2803821087269455e-10 1.5479199928965264e-12
0.7943282347242822 1.625227619680218e-10 1.2929507509840982e-12
1.0 8.337834155697205e-11 1.0802145263913886e-12
1.2589254117941688 4.136093231729084e-11 8.968932170843786e-13
1.584893192461114 2.1395776614361345e-11 7.453321333332952e-13
1.9952623149688788 1.0884363252227682e-11 6.167100638573872e-13
2.5118864315095824 5.5107923955597696e-12 5.084186876596391e-13
3.1622776601683795 2.869597455595748e-12 4.1939092139361443e-13
3.9810717055349776 1.4397317047124927e-12 3.437042507143829e-13
5.011872336272725 7.422824622173677e-13 2.820036998696574e-13
