28.3708 3.8297e-17 3.64377e-17 3.64377e-17 1.11172e-16 1.02771e-05 2.03329e-05
35.7167 3.49463e-17 3.34424e-17 3.34424e-17 1.01831e-16 5.01877e-06 1.02883e-05
44.9647 3.12716e-17 3.0099e-17 3.0099e-17 9.14697e-17 2.42678e-06 5.19512e-06
56.6072 2.74054e-17 2.6524e-17 2.6524e-17 8.04534e-17 1.16303e-06 2.61874e-06
71.2643 2.34892e-17 2.28486e-17 2.28486e-17 6.91865e-17 5.52947e-07 1.318e-06
89.7164 1.96699e-17 1.92183e-17 1.92183e-17 5.81065e-17 2.61022e-07 6.62361e-07
112.946 1.60831e-17 1.57709e-17 1.57709e-17 4.76249e-17 1.2244e-07 3.3236e-07
142.191 1.28436e-17 1.263e-17 1.263e-17 3.81036e-17 5.71138e-08 1.66495e-07
179.008 1.00292e-17 9.884e-18 9.884e-18 2.97972e-17 2.65114e-08 8.32502e-08
225.357 7.67094e-18 7.57236e-18 7.57236e-18 2.28157e-17 1.22538e-08 4.15378e-08
283.708 5.75929e-18 5.69252e-18 5.69252e-18 1.71443e-17 5.64302e-09 2.06747e-08
357.167 4.25433e-18 4.2099e-18 4.2099e-18 1.26741e-17 2.59049e-09 1.02617e-08
449.647 3.0976e-18 3.06863e-18 3.06863e-18 9.23486e-18 1.18602e-09 5.07722e-09
566.072 2.22553e-18 2.20668e-18 2.20668e-18 6.6389e-18 5.41781e-10 2.50313e-09
712.643 1.57916e-18 1.56679e-18 1.56679e-18 4.71274e-18 2.47029e-10 1.22921e-09
897.164 1.10764e-18 1.09943e-18 1.09943e-18 3.3065e-18 1.12463e-10 6.01007e-10
1129.46 7.69001e-19 7.63589e-19 7.63589e-19 2.29618e-18 5.11369e-11 2.92472e-10
1421.91 5.29136e-19 5.25592e-19 5.25592e-19 1.58032e-18 2.3229e-11 1.41607e-10
1790.08 3.6122e-19 3.5887e-19 3.5887e-19 1.07896e-18 1.05435e-11 6.81924e-11
2253.57 2.44907e-19 2.43322e-19 2.43322e-19 7.3155e-19 4.78268e-12 3.2652e-11
2837.08 1.65094e-19 1.63996e-19 1.63996e-19 4.93085e-19 2.16842e-12 1.55415e-11
3571.67 1.10816e-19 1.10028e-19 1.10028e-19 3.30873e-19 9.82738e-13 7.35175e-12
4496.47 7.42197e-20 7.36344e-20 7.36344e-20 2.21489e-19 4.45222e-13 3.45561e-12
5660.72 4.97343e-20 4.92838e-20 4.92838e-20 1.48302e-19 2.01635e-13 1.61377e-12
7126.43 3.34579e-20 3.30962e-20 3.30962e-20 9.96503e-20 9.12845e-14 7.48692e-13
8971.64 2.26969e-20 2.23962e-20 2.23962e-20 6.74893e-20 4.13092e-14 3.45063e-13
11294.6 1.56109e-20 1.53549e-20 1.53549e-20 4.63207e-20 1.86844e-14 1.57992e-13
14219.1 1.09527e-20 1.07314e-20 1.07314e-20 3.24155e-20 8.44586e-15 7.18692e-14
17900.8 7.88503e-21 7.69189e-21 7.69189e-21 2.32688e-20 3.81486e-15 3.24841e-14
22535.7 5.85222e-21 5.68431e-21 5.68431e-21 1.72208e-20 1.72151e-15 1.45911e-14
28370.8 4.48664e-21 4.34269e-21 4.34269e-21 1.3172e-20 7.75982e-16 6.51449e-15
35716.7 3.54622e-21 3.425e-21 3.425e-21 1.03962e-20 3.49307e-16 2.8917e-15
44964.7 2.87282e-21 2.77218e-21 2.77218e-21 8.41718e-21 1.5699e-16 1.27651e-15
56607.2 2.36714e-21 2.28493e-21 2.28493e-21 6.937e-21 7.04253e-17 5.60558e-16
71264.3 1.96875e-21 1.90308e-21 1.90308e-21 5.7749e-21 3.15249e-17 2.44953e-16
89716.4 1.64129e-21 1.59004e-21 1.59004e-21 4.82137e-21 1.40771e-17 1.06551e-16
112946 1.36406e-21 1.32543e-21 1.32543e-21 4.01492e-21 6.2685e-18 4.61514e-17
142191 1.12434e-21 1.09595e-21 1.09595e-21 3.31624e-21 2.78266e-18 1.99121e-17
179008 9.15009e-22 8.94081e-22 8.94081e-22 2.70317e-21 1.23097e-18 8.5603e-18
225357 7.34092e-22 7.18856e-22 7.18856e-22 2.1718e-21 5.42454e-19 3.66804e-18
283708 5.80804e-22 5.70396e-22 5.70396e-22 1.7216e-21 2.38035e-19 1.56699e-18
357167 4.52804e-22 4.46278e-22 4.46278e-22 1.34536e-21 1.03971e-19 6.6754e-19
449647 3.46825e-22 3.43001e-22 3.43001e-22 1.03283e-21 4.51852e-20 2.83621e-19
566072 2.60013e-22 2.57837e-22 2.57837e-22 7.75688e-22 1.95307e-20 1.20195e-19
712643 1.9045e-22 1.89365e-22 1.89365e-22 5.6918e-22 8.39254e-21 5.08066e-20
897164 1.36036e-22 1.35611e-22 1.35611e-22 4.07259e-22 3.58376e-21 2.14187e-20
1.12946e+06 9.44225e-23 9.41848e-23 9.41848e-23 2.82792e-22 1.52008e-21 9.00342e-21
1.42191e+06 6.3787e-23 6.36366e-23 6.36366e-23 1.9106e-22 6.40157e-22 3.77232e-21
1.79008e+06 4.2058e-23 4.19731e-23 4.19731e-23 1.26004e-22 2.67555e-22 1.57461e-21
2.25357e+06 2.71542e-23 2.71128e-23 2.71128e-23 8.13799e-23 1.08149e-22 6.37284e-22
2.83708e+06 1.7208e-23 1.71873e-23 1.71873e-23 5.15826e-23 4.26111e-23 2.51381e-22
3.57167e+06 1.07172e-23 1.07057e-23 1.07057e-23 3.21286e-23 1.67889e-23 9.91591e-23
4.49647e+06 6.55847e-24 6.54505e-24 6.54505e-24 1.96486e-23 6.61489e-24 3.9114e-23
5.66072e+06 3.95642e-24 3.94426e-24 3.94426e-24 1.18449e-23 2.60629e-24 1.54288e-23
7.12643e+06 2.36654e-24 2.36018e-24 2.36018e-24 7.08691e-24 1.02689e-24 6.08601e-24
8.97164e+06 1.40599e-24 1.40134e-24 1.40134e-24 4.20867e-24 4.04597e-25 2.40067e-24
1.12946e+07 8.32627e-25 8.28696e-25 8.28696e-25 2.49002e-24 1.59413e-25 9.46962e-25
1.42191e+07 4.93675e-25 4.90578e-25 4.90578e-25 1.47483e-24 6.28091e-26 3.73536e-25
1.79008e+07 2.95024e-25 2.92856e-25 2.92856e-25 8.80735e-25 2.4747e-26 1.47344e-25
2.25357e+07 1.79047e-25 1.77624e-25 1.77624e-25 5.34294e-25 9.7504e-27 5.81209e-26
2.83708e+07 1.10873e-25 1.0995e-25 1.0995e-25 3.30772e-25 3.84169e-27 2.29262e-26
3.57167e+07 7.01313e-26 6.95293e-26 6.95293e-26 2.0919e-25 1.51364e-27 9.04342e-27
4.49647e+07 4.52437e-26 4.48672e-26 4.48672e-26 1.34978e-25 5.96379e-28 3.56724e-27
5.66072e+07 2.96447e-26 2.9412e-26 2.9412e-26 8.84686e-26 2.34976e-28 1.40713e-27
7.12643e+07 1.96224e-26 1.94741e-26 1.94741e-26 5.85706e-26 9.25812e-29 5.55051e-28
8.97164e+07 1.3064e-26 1.29723e-26 1.29723e-26 3.90086e-26 3.64773e-29 2.18944e-28
1.12946e+08 8.71028e-27 8.65426e-27 8.65426e-27 2.60188e-26 1.43722e-29 8.6364e-29
1.42191e+08 5.7982e-27 5.76634e-27 5.76634e-27 1.73309e-26 5.66269e-30 3.40669e-29
1.79008e+08 3.84139e-27 3.82541e-27 3.82541e-27 1.14922e-26 2.23112e-30 1.34379e-29
2.25357e+08 2.52255e-27 2.51556e-27 2.51556e-27 7.55366e-27 8.79068e-31 5.30069e-30
2.83708e+08 1.63522e-27 1.63311e-27 1.63311e-27 4.90145e-27 3.46356e-31 2.0909e-30
3.57167e+08 1.04198e-27 1.04232e-27 1.04232e-27 3.12662e-27 1.36465e-31 8.2477e-31
4.49647e+08 6.49962e-28 6.51359e-28 6.51359e-28 1.95268e-27 5.37678e-32 3.25336e-31
5.66072e+08 3.95165e-28 3.96851e-28 3.96851e-28 1.18887e-27 2.11847e-32 1.28331e-31
7.12643e+08 2.33052e-28 2.34661e-28 2.34661e-28 7.02374e-28 8.34685e-33 5.06212e-32
8.97164e+08 1.3248e-28 1.33781e-28 1.33781e-28 4.00042e-28 3.28869e-33 1.99679e-32
1.12946e+09 7.19975e-29 7.28738e-29 7.28738e-29 2.17745e-28 1.29575e-33 7.87649e-33
1.42191e+09 3.71128e-29 3.76239e-29 3.76239e-29 1.12361e-28 5.10532e-34 3.10694e-33
1.79008e+09 1.79979e-29 1.82415e-29 1.82415e-29 5.44808e-29 2.01151e-34 1.22555e-33
2.25357e+09 8.16169e-30 8.25335e-30 8.25335e-30 2.46684e-29 7.92543e-35 4.83429e-34
2.83708e+09 3.43933e-30 3.46176e-30 3.46176e-30 1.03628e-29 3.12265e-35 1.90692e-34
3.57167e+09 1.33546e-30 1.33464e-30 1.33464e-30 4.00474e-30 1.23033e-35 7.52199e-35
4.49647e+09 4.72112e-31 4.67665e-31 4.67665e-31 1.40744e-30 4.84755e-36 2.9671e-35
5.66072e+09 1.49534e-31 1.46775e-31 1.46775e-31 4.43085e-31 1.90995e-36 1.1704e-35
7.12643e+09 4.15791e-32 4.04953e-32 4.04953e-32 1.2257e-31 7.52528e-37 4.61671e-36
8.97164e+09 9.90779e-33 9.60684e-33 9.60684e-33 2.91215e-32 2.96499e-37 1.8211e-36
1.12946e+10 1.9596e-33 1.90021e-33 1.90021e-33 5.76002e-33 1.16821e-37 7.18344e-37
1.42191e+10 3.06381e-34 2.98302e-34 2.98302e-34 9.02986e-34 4.60281e-38 2.83356e-37
1.79008e+10 3.52613e-35 3.44555e-35 3.44555e-35 1.04172e-34 1.81352e-38 1.11772e-37
2.25357e+10 2.65969e-36 2.59696e-36 2.59696e-36 7.85361e-36 7.14534e-39 4.40892e-38
2.83708e+10 1.81097e-37 1.79491e-37 1.79491e-37 5.4008e-37 2.81529e-39 1.73913e-38
3.57167e+10 0 0 0 0 1.10923e-39 6.86014e-39
4.49647e+10 0 0 0 0 4.37041e-40 2.70603e-39
5.66072e+10 0 0 0 0 1.72196e-40 1.06741e-39
7.12643e+10 0 0 0 0 6.78457e-41 4.21049e-40
8.97164e+10 0 0 0 0 2.67315e-41 1.66086e-40
1.12946e+11 0 0 0 0 1.05323e-41 6.55138e-41
1.42191e+11 0 0 0 0 4.14976e-42 2.58424e-41
1.79008e+11 0 0 0 0 1.63502e-42 1.01937e-41
2.25357e+11 0 0 0 0 6.44203e-43 4.02099e-42
2.83708e+11 0 0 0 0 2.53818e-43 1.58611e-42
3.57167e+11 0 0 0 0 1.00005e-43 6.25652e-43
4.49647e+11 0 0 0 0 3.94024e-44 2.46793e-43
5.66072e+11 0 0 0 0 1.55247e-44 9.73493e-44
7.12643e+11 0 0 0 0 6.11678e-45 3.84001e-44
8.97164e+11 0 0 0 0 2.41003e-45 1.51472e-44
1.12946e+12 0 0 0 0 9.4956e-46 5.97493e-45
1.42191e+12 0 0 0 0 3.7413e-46 2.35685e-45
1.79008e+12 0 0 0 0 1.47409e-46 9.29678e-46
2.25357e+12 0 0 0 0 5.80795e-47 3.66718e-46
2.83708e+12 0 0 0 0 2.28835e-47 1.44655e-46
3.57167e+12 0 0 0 0 9.01618e-48 5.70601e-47
4.49647e+12 0 0 0 0 3.55241e-48 2.25078e-47
5.66072e+12 0 0 0 0 1.39966e-48 8.87836e-48
7.12643e+12 0 0 0 0 5.51471e-49 3.50213e-48
8.97164e+12 0 0 0 0 2.17281e-49 1.38144e-48
