1.42191e+06 9.99146e-22 9.94093e-22 9.94093e-22 2.98733e-21 6.40157e-22 3.77232e-21
1.79008e+06 6.90654e-22 6.84589e-22 6.84589e-22 2.05983e-21 2.67555e-22 1.57461e-21
2.25357e+06 4.68571e-22 4.62869e-22 4.62869e-22 1.39431e-21 1.08149e-22 6.37284e-22
2.83708e+06 3.13538e-22 3.08919e-22 3.08919e-22 9.31376e-22 4.26111e-23 2.51381e-22
3.57167e+06 2.07981e-22 2.0465e-22 2.0465e-22 6.1728e-22 1.67889e-23 9.91591e-23
4.49647e+06 1.37269e-22 1.34959e-22 1.34959e-22 4.07187e-22 6.61489e-24 3.9114e-23
5.66072e+06 9.0407e-23 8.87928e-23 8.87928e-23 2.67993e-22 2.60629e-24 1.54288e-23
7.12643e+06 5.9577e-23 5.84532e-23 5.84532e-23 1.76483e-22 1.02689e-24 6.08601e-24
8.97164e+06 3.94437e-23 3.86969e-23 3.86969e-23 1.16838e-22 4.04597e-25 2.40067e-24
1.12946e+07 2.63704e-23 2.59029e-23 2.59029e-23 7.81761e-23 1.59413e-25 9.46962e-25
1.42191e+07 1.78859e-23 1.76096e-23 1.76096e-23 5.3105e-23 6.28091e-26 3.73536e-25
1.79008e+07 1.2341e-23 1.21931e-23 1.21931e-23 3.67272e-23 2.4747e-26 1.47344e-25
2.25357e+07 8.64981e-24 8.58128e-24 8.58128e-24 2.58124e-23 9.7504e-27 5.81209e-26
2.83708e+07 6.12131e-24 6.09248e-24 6.09248e-24 1.83063e-23 3.84169e-27 2.29262e-26
3.57167e+07 4.33566e-24 4.32185e-24 4.32185e-24 1.29794e-23 1.51364e-27 9.04342e-27
4.49647e+07 3.04392e-24 3.03309e-24 3.03309e-24 9.1101e-24 5.96379e-28 3.56724e-27
5.66072e+07 2.10033e-24 2.08794e-24 2.08794e-24 6.27621e-24 2.34976e-28 1.40713e-27
7.12643e+07 1.41623e-24 1.40258e-24 1.40258e-24 4.22139e-24 9.25812e-29 5.55051e-28
8.97164e+07 9.30134e-25 9.17083e-25 9.17083e-25 2.7643e-24 3.64773e-29 2.18944e-28
1.12946e+08 5.93771e-25 5.82399e-25 5.82399e-25 1.75857e-24 1.43722e-29 8.6364e-29
1.42191e+08 3.68382e-25 3.59336e-25 3.59336e-25 1.08705e-24 5.66269e-30 3.40669e-29
1.79008e+08 2.22181e-25 2.15533e-25 2.15533e-25 6.53246e-25 2.23112e-30 1.34379e-29
2.25357e+08 1.30335e-25 1.25693e-25 1.25693e-25 3.81721e-25 8.79068e-31 5.30069e-30
2.83708e+08 7.45235e-26 7.14549e-26 7.14549e-26 2.17433e-25 3.46356e-31 2.0909e-30
3.57167e+08 4.16929e-26 3.98015e-26 3.98015e-26 1.21296e-25 1.36465e-31 8.2477e-31
4.49647e+08 2.29408e-26 2.18423e-26 2.18423e-26 6.66254e-26 5.37678e-32 3.25336e-31
5.66072e+08 1.24937e-26 1.18842e-26 1.18842e-26 3.6262e-26 2.11847e-32 1.28331e-31
7.12643e+08 6.75847e-27 6.4277e-27 6.4277e-27 1.96139e-26 8.34685e-33 5.06212e-32
8.97164e+08 3.62823e-27 3.44742e-27 3.44742e-27 1.05231e-26 3.28869e-33 1.99679e-32
1.12946e+09 1.92194e-27 1.82036e-27 1.82036e-27 5.56265e-27 1.29575e-33 7.87649e-33
1.42191e+09 9.94865e-28 9.36488e-28 9.36488e-28 2.86784e-27 5.10532e-34 3.10694e-33
1.79008e+09 4.97238e-28 4.63501e-28 4.63501e-28 1.42424e-27 2.01151e-34 1.22555e-33
2.25357e+09 2.37197e-28 2.18207e-28 2.18207e-28 6.73611e-28 7.92543e-35 4.83429e-34
2.83708e+09 1.06878e-28 9.68201e-29 9.68201e-29 3.00518e-28 3.12265e-35 1.90692e-34
3.57167e+09 4.50554e-29 4.01272e-29 4.01272e-29 1.2531e-28 1.23033e-35 7.52199e-35
4.49647e+09 1.75922e-29 1.53576e-29 1.53576e-29 4.83073e-29 4.84755e-36 2.9671e-35
5.66072e+09 6.2735e-30 5.33997e-30 5.33997e-30 1.69534e-29 1.90995e-36 1.1704e-35
7.12643e+09 1.99754e-30 1.64849e-30 1.64849e-30 5.29452e-30 7.52528e-37 4.61671e-36
8.97164e+09 5.49269e-31 4.38898e-31 4.38898e-31 1.42707e-30 2.96499e-37 1.8211e-36
1.12946e+10 1.24444e-31 9.68429e-32 9.68429e-32 3.1813e-31 1.16821e-37 7.18344e-37
1.42191e+10 2.18918e-32 1.67358e-32 1.67358e-32 5.53635e-32 4.60281e-38 2.83356e-37
1.79008e+10 2.86213e-33 2.16018e-33 2.16018e-33 7.18249e-33 1.81352e-38 1.11772e-37
2.25357e+10 2.95491e-34 2.21071e-34 2.21071e-34 7.37633e-34 7.14534e-39 4.40892e-38
2.83708e+10 2.63692e-35 1.95001e-35 1.95001e-35 6.53694e-35 2.81529e-39 1.73913e-38
3.57167e+10 1.10195e-36 7.93033e-37 7.93033e-37 2.68801e-36 1.10923e-39 6.86014e-39
4.49647e+10 0 0 0 0 4.37041e-40 2.70603e-39
5.66072e+10 0 0 0 0 1.72196e-40 1.06741e-39
7.12643e+10 0 0 0 0 6.78457e-41 4.21049e-40
8.97164e+10 0 0 0 0 2.67315e-41 1.66086e-40
1.12946e+11 0 0 0 0 1.05323e-41 6.55138e-41
1.42191e+11 0 0 0 0 4.14976e-42 2.58424e-41
1.79008e+11 0 0 0 0 1.63502e-42 1.01937e-41
2.25357e+11 0 0 0 0 6.44203e-43 4.02099e-42
2.83708e+11 0 0 0 0 2.53818e-43 1.58611e-42
3.57167e+11 0 0 0 0 1.00005e-43 6.25652e-43
4.49647e+11 0 0 0 0 3.94024e-44 2.46793e-43
5.66072e+11 0 0 0 0 1.55247e-44 9.73493e-44
7.12643e+11 0 0 0 0 6.11678e-45 3.84001e-44
8.97164e+11 0 0 0 0 2.41003e-45 1.51472e-44
1.12946e+12 0 0 0 0 9.4956e-46 5.97493e-45
1.42191e+12 0 0 0 0 3.7413e-46 2.35685e-45
1.79008e+12 0 0 0 0 1.47409e-46 9.29678e-46
2.25357e+12 0 0 0 0 5.80795e-47 3.66718e-46
2.83708e+12 0 0 0 0 2.28835e-47 1.44655e-46
3.57167e+12 0 0 0 0 9.01618e-48 5.70601e-47
4.49647e+12 0 0 0 0 3.55241e-48 2.25078e-47
5.66072e+12 0 0 0 0 1.39966e-48 8.87836e-48
7.12643e+12 0 0 0 0 5.51471e-49 3.50213e-48
8.97164e+12 0 0 0 0 2.17281e-49 1.38144e-48


11.2946 2.96502e-17 2.7483e-17 2.7483e-17 8.46163e-17 0.000160146 0.00030015
14.2191 2.89094e-17 2.69211e-17 2.69211e-17 8.27516e-17 8.22695e-05 0.000154147
17.9008 2.79139e-17 2.61296e-17 2.61296e-17 8.01731e-17 4.16567e-05 7.87627e-05
22.5357 2.6628e-17 2.50617e-17 2.50617e-17 7.67515e-17 2.08157e-05 4.00823e-05
28.3708 2.50447e-17 2.37013e-17 2.37013e-17 7.24474e-17 1.02771e-05 2.03329e-05
35.7167 2.31878e-17 2.20637e-17 2.20637e-17 6.73153e-17 5.01877e-06 1.02883e-05
44.9647 2.11064e-17 2.01894e-17 2.01894e-17 6.14853e-17 2.42678e-06 5.19512e-06
56.6072 1.88686e-17 1.81401e-17 1.81401e-17 5.51487e-17 1.16303e-06 2.61874e-06
71.2643 1.65525e-17 1.59878e-17 1.59878e-17 4.85281e-17 5.52947e-07 1.318e-06
89.7164 1.42391e-17 1.38092e-17 1.38092e-17 4.18576e-17 2.61022e-07 6.62361e-07
112.946 1.20112e-17 1.16886e-17 1.16886e-17 3.53885e-17 1.2244e-07 3.3236e-07
142.191 9.94108e-18 9.70187e-18 9.70187e-18 2.93448e-17 5.71138e-08 1.66495e-07
179.008 8.08066e-18 7.90448e-18 7.90448e-18 2.38896e-17 2.65114e-08 8.32502e-08
225.357 6.4604e-18 6.33164e-18 6.33164e-18 1.91237e-17 1.22538e-08 4.15378e-08
283.708 5.08818e-18 4.99506e-18 4.99506e-18 1.50783e-17 5.64302e-09 2.06747e-08
357.167 3.95311e-18 3.88613e-18 3.88613e-18 1.17254e-17 2.59049e-09 1.02617e-08
449.647 3.03323e-18 2.98498e-18 2.98498e-18 9.0032e-18 1.18602e-09 5.07722e-09
566.072 2.30186e-18 2.26732e-18 2.26732e-18 6.83649e-18 5.41781e-10 2.50313e-09
712.643 1.72978e-18 1.70517e-18 1.70517e-18 5.14011e-18 2.47029e-10 1.22921e-09
897.164 1.2886e-18 1.27108e-18 1.27108e-18 3.83075e-18 1.12463e-10 6.01007e-10
1129.46 9.52445e-19 9.39865e-19 9.39865e-19 2.83217e-18 5.11369e-11 2.92472e-10
1421.91 6.99259e-19 6.90151e-19 6.90151e-19 2.07956e-18 2.3229e-11 1.41607e-10
1790.08 5.106e-19 5.03944e-19 5.03944e-19 1.51849e-18 1.05435e-11 6.81924e-11
2253.57 3.71365e-19 3.66414e-19 3.66414e-19 1.10419e-18 4.78268e-12 3.2652e-11
2837.08 2.69484e-19 2.65704e-19 2.65704e-19 8.00893e-19 2.16842e-12 1.55415e-11
3571.67 1.95533e-19 1.9255e-19 1.9255e-19 5.80634e-19 9.82738e-13 7.35175e-12
4496.47 1.42272e-19 1.39839e-19 1.39839e-19 4.21951e-19 4.45222e-13 3.45561e-12
5660.72 1.04204e-19 1.0217e-19 1.0217e-19 3.08544e-19 2.01635e-13 1.61377e-12
7126.43 7.71532e-20 7.5408e-20 7.5408e-20 2.27969e-19 9.12845e-14 7.48692e-13
8971.64 5.80035e-20 5.64706e-20 5.64706e-20 1.70945e-19 4.13092e-14 3.45063e-13
11294.6 4.44701e-20 4.31015e-20 4.31015e-20 1.30673e-19 1.86844e-14 1.57992e-13
14219.1 3.48967e-20 3.36664e-20 3.36664e-20 1.0223e-19 8.44586e-15 7.18692e-14
17900.8 2.80887e-20 2.69857e-20 2.69857e-20 8.20601e-20 3.81486e-15 3.24841e-14
22535.7 2.31822e-20 2.22021e-20 2.22021e-20 6.75864e-20 1.72151e-15 1.45911e-14
28370.8 1.95572e-20 1.86973e-20 1.86973e-20 5.69517e-20 7.75982e-16 6.51449e-15
35716.7 1.6775e-20 1.60298e-20 1.60298e-20 4.88345e-20 3.49307e-16 2.8917e-15
44964.7 1.45365e-20 1.38952e-20 1.38952e-20 4.2327e-20 1.5699e-16 1.27651e-15
56607.2 1.26561e-20 1.21091e-20 1.21091e-20 3.68744e-20 7.04253e-17 5.60558e-16
71264.3 1.10286e-20 1.05716e-20 1.05716e-20 3.21719e-20 3.15249e-17 2.44953e-16
89716.4 9.58464e-21 9.21209e-21 9.21209e-21 2.80088e-20 1.40771e-17 1.06551e-16
112946 8.27971e-21 7.98459e-21 7.98459e-21 2.42489e-20 6.2685e-18 4.61514e-17
142191 7.08276e-21 6.85342e-21 6.85342e-21 2.07896e-20 2.78266e-18 1.99121e-17
179008 5.98331e-21 5.80852e-21 5.80852e-21 1.76003e-20 1.23097e-18 8.5603e-18
225357 4.98201e-21 4.85126e-21 4.85126e-21 1.46845e-20 5.42454e-19 3.66804e-18
283708 4.08554e-21 3.99076e-21 3.99076e-21 1.20671e-20 2.38035e-19 1.56699e-18
357167 3.29806e-21 3.23295e-21 3.23295e-21 9.76397e-21 1.03971e-19 6.6754e-19
449647 2.61695e-21 2.57522e-21 2.57522e-21 7.76739e-21 4.51852e-20 2.83621e-19
566072 2.03539e-21 2.01021e-21 2.01021e-21 6.05581e-21 1.95307e-20 1.20195e-19
712643 1.54775e-21 1.53374e-21 1.53374e-21 4.61523e-21 8.39254e-21 5.08066e-20
897164 1.14722e-21 1.13946e-21 1.13946e-21 3.42613e-21 3.58376e-21 2.14187e-20
1.12946e+06 8.27686e-22 8.22794e-22 8.22794e-22 2.47327e-21 1.52008e-21 9.00342e-21
1.42191e+06 5.82656e-22 5.79491e-22 5.79491e-22 1.74164e-21 6.40157e-22 3.77232e-21
1.79008e+06 4.01506e-22 3.99375e-22 3.99375e-22 1.20026e-21 2.67555e-22 1.57461e-21
2.25357e+06 2.72017e-22 2.70585e-22 2.70585e-22 8.13188e-22 1.08149e-22 6.37284e-22
2.83708e+06 1.82067e-22 1.81283e-22 1.81283e-22 5.44632e-22 4.26111e-23 2.51381e-22
3.57167e+06 1.20486e-22 1.20056e-22 1.20056e-22 3.60597e-22 1.67889e-23 9.91591e-23
4.49647e+06 7.87804e-23 7.84693e-23 7.84693e-23 2.35719e-22 6.61489e-24 3.9114e-23
5.66072e+06 5.09715e-23 5.074e-23 5.074e-23 1.52451e-22 2.60629e-24 1.54288e-23
7.12643e+06 3.27153e-23 3.25455e-23 3.25455e-23 9.78063e-23 1.02689e-24 6.08601e-24
8.97164e+06 2.09027e-23 2.07667e-23 2.07667e-23 6.24362e-23 4.04597e-25 2.40067e-24
1.12946e+07 1.33691e-23 1.326e-23 1.326e-23 3.98891e-23 1.59413e-25 9.46962e-25
1.42191e+07 8.61551e-24 8.53399e-24 8.53399e-24 2.56835e-23 6.28091e-26 3.73536e-25
1.79008e+07 5.62438e-24 5.5647e-24 5.5647e-24 1.67538e-23 2.4747e-26 1.47344e-25
2.25357e+07 3.73353e-24 3.6902e-24 3.6902e-24 1.11139e-23 9.7504e-27 5.81209e-26
2.83708e+07 2.52313e-24 2.49195e-24 2.49195e-24 7.50703e-24 3.84169e-27 2.29262e-26
3.57167e+07 1.73456e-24 1.71273e-24 1.71273e-24 5.16002e-24 1.51364e-27 9.04342e-27
4.49647e+07 1.20956e-24 1.19468e-24 1.19468e-24 3.59893e-24 5.96379e-28 3.56724e-27
5.66072e+07 8.51907e-25 8.41986e-25 8.41986e-25 2.53588e-24 2.34976e-28 1.40713e-27
7.12643e+07 6.02878e-25 5.963e-25 5.963e-25 1.79548e-24 9.25812e-29 5.55051e-28
8.97164e+07 4.26727e-25 4.22421e-25 4.22421e-25 1.27157e-24 3.64773e-29 2.18944e-28
1.12946e+08 3.01e-25 2.98256e-25 2.98256e-25 8.97512e-25 1.43722e-29 8.6364e-29
1.42191e+08 2.10986e-25 2.09334e-25 2.09334e-25 6.29654e-25 5.66269e-30 3.40669e-29
1.79008e+08 1.46529e-25 1.45579e-25 1.45579e-25 4.37687e-25 2.23112e-30 1.34379e-29
2.25357e+08 1.00567e-25 1.00081e-25 1.00081e-25 3.00728e-25 8.79068e-31 5.30069e-30
2.83708e+08 6.79968e-26 6.77959e-26 6.77959e-26 2.03589e-25 3.46356e-31 2.0909e-30
3.57167e+08 4.51426e-26 4.51103e-26 4.51103e-26 1.35363e-25 1.36465e-31 8.2477e-31
4.49647e+08 2.93059e-26 2.93605e-26 2.93605e-26 8.80269e-26 5.37678e-32 3.25336e-31
5.66072e+08 1.85101e-26 1.85982e-26 1.85982e-26 5.57065e-26 2.11847e-32 1.28331e-31
7.12643e+08 1.13079e-26 1.13982e-26 1.13982e-26 3.41042e-26 8.34685e-33 5.06212e-32
8.97164e+08 6.63287e-27 6.7072e-27 6.7072e-27 2.00473e-26 3.28869e-33 1.99679e-32
1.12946e+09 3.70482e-27 3.75569e-27 3.75569e-27 1.12162e-26 1.29575e-33 7.87649e-33
1.42191e+09 1.95461e-27 1.98358e-27 1.98358e-27 5.92177e-27 5.10532e-34 3.10694e-33
1.79008e+09 9.68591e-28 9.82646e-28 9.82646e-28 2.93388e-27 2.01151e-34 1.22555e-33
2.25357e+09 4.48671e-28 4.54107e-28 4.54107e-28 1.35689e-27 7.92543e-35 4.83429e-34
2.83708e+09 1.93477e-28 1.94965e-28 1.94965e-28 5.83406e-28 3.12265e-35 1.90692e-34
3.57167e+09 7.70656e-29 7.71304e-29 7.71304e-29 2.31326e-28 1.23033e-35 7.52199e-35
4.49647e+09 2.80147e-29 2.7798e-29 2.7798e-29 8.36107e-29 4.84755e-36 2.9671e-35
5.66072e+09 9.13543e-30 8.98139e-30 8.98139e-30 2.70982e-29 1.90995e-36 1.1704e-35
7.12643e+09 2.61005e-30 2.54308e-30 2.54308e-30 7.69622e-30 7.52528e-37 4.61671e-36
8.97164e+09 6.34932e-31 6.14689e-31 6.14689e-31 1.86431e-30 2.96499e-37 1.8211e-36
1.12946e+10 1.2691e-31 1.23004e-31 1.23004e-31 3.72917e-31 1.16821e-37 7.18344e-37
1.42191e+10 1.96444e-32 1.91646e-32 1.91646e-32 5.79736e-32 4.60281e-38 2.83356e-37
1.79008e+10 2.19887e-33 2.14895e-33 2.14895e-33 6.49678e-33 1.81352e-38 1.11772e-37
2.25357e+10 1.76055e-34 1.71831e-34 1.71831e-34 5.19718e-34 7.14534e-39 4.40892e-38
2.83708e+10 1.21079e-35 1.20046e-35 1.20046e-35 3.61171e-35 2.81529e-39 1.73913e-38
3.57167e+10 0 0 0 0 1.10923e-39 6.86014e-39
4.49647e+10 0 0 0 0 4.37041e-40 2.70603e-39
5.66072e+10 0 0 0 0 1.72196e-40 1.06741e-39
7.12643e+10 0 0 0 0 6.78457e-41 4.21049e-40
8.97164e+10 0 0 0 0 2.67315e-41 1.66086e-40
1.12946e+11 0 0 0 0 1.05323e-41 6.55138e-41
1.42191e+11 0 0 0 0 4.14976e-42 2.58424e-41
1.79008e+11 0 0 0 0 1.63502e-42 1.01937e-41
2.25357e+11 0 0 0 0 6.44203e-43 4.02099e-42
2.83708e+11 0 0 0 0 2.53818e-43 1.58611e-42
3.57167e+11 0 0 0 0 1.00005e-43 6.25652e-43
4.49647e+11 0 0 0 0 3.94024e-44 2.46793e-43
5.66072e+11 0 0 0 0 1.55247e-44 9.73493e-44
7.12643e+11 0 0 0 0 6.11678e-45 3.84001e-44
8.97164e+11 0 0 0 0 2.41003e-45 1.51472e-44
1.12946e+12 0 0 0 0 9.4956e-46 5.97493e-45
1.42191e+12 0 0 0 0 3.7413e-46 2.35685e-45
1.79008e+12 0 0 0 0 1.47409e-46 9.29678e-46
2.25357e+12 0 0 0 0 5.80795e-47 3.66718e-46
2.83708e+12 0 0 0 0 2.28835e-47 1.44655e-46
3.57167e+12 0 0 0 0 9.01618e-48 5.70601e-47
4.49647e+12 0 0 0 0 3.55241e-48 2.25078e-47
5.66072e+12 0 0 0 0 1.39966e-48 8.87836e-48
7.12643e+12 0 0 0 0 5.51471e-49 3.50213e-48
8.97164e+12 0 0 0 0 2.17281e-49 1.38144e-48


