1.07461e-07 42.7009 42.7009 42.7009 180556 1.8645e+12 0 0 0 0 0.000382337 0 0
1.24094e-07 150.275 150.275 150.275 207503 1.62686e+12 0 0 0 0 0.000441516 0 0
1.43301e-07 456.177 456.177 456.177 238990 1.41833e+12 0 0 0 0 0.000509855 0 0
1.65482e-07 1218.8 1218.8 1218.8 275870 1.2354e+12 0 0 0 0 0.000588771 0 0
1.91095e-07 2916.47 2916.47 2916.47 319158 1.075e+12 0 0 0 0 0.000679902 0 0
2.20673e-07 6345.04 6345.04 6345.04 370053 9.3445e+11 0 0 0 0 0.000785139 0 0
2.5483e-07 12714.6 12714.6 12714.6 429980 8.11366e+11 0 0 0 0 0.000906664 0 0
2.94273e-07 23732.1 23732.1 23732.1 500635 7.03657e+11 0 0 0 0 0.001047 0 0
3.39821e-07 41663 41663 41663 584047 6.09474e+11 0 0 0 0 0.00120906 0 0
3.92419e-07 69373.6 69373.6 69373.6 682642 5.27189e+11 0 0 0 0 0.0013962 0 0
4.53158e-07 110361 110361 110361 799314 4.55367e+11 0 0 0 0 0.0016123 0 0
5.23299e-07 168784 168784 168784 937509 3.92742e+11 0 0 0 0 0.00186186 0 0
6.04296e-07 249508 249508 249508 1.10133e+06 3.38197e+11 0 0 0 0 0.00215004 0 0
6.97831e-07 358177 358177 358177 1.29569e+06 2.90749e+11 0 0 0 0 0.00248283 0 0
8.05842e-07 501327 501327 501327 1.52644e+06 2.49526e+11 0 0 0 0 0.00286712 0 0
9.30572e-07 686534 686534 686534 1.80055e+06 2.13763e+11 0 0 0 0 0.0033109 0 0
1.07461e-06 922623 922623 922623 2.12638e+06 1.82782e+11 0 0 0 0 0.00382337 0 0
1.24094e-06 1.21993e+06 1.21993e+06 1.21993e+06 2.51391e+06 1.55987e+11 0 0 0 0 0.00441516 0 0
1.43301e-06 1.59064e+06 1.59064e+06 1.59064e+06 2.97507e+06 1.32852e+11 0 0 0 0 0.00509854 0 0
1.65482e-06 2.04918e+06 2.04918e+06 2.04918e+06 3.52417e+06 1.12912e+11 0 0 0 0 0.00588771 0 0
1.91095e-06 2.6127e+06 2.6127e+06 2.6127e+06 4.17835e+06 9.57575e+10 0 0 0 0 0.00679902 0 0
2.20673e-06 3.30173e+06 3.30173e+06 3.30173e+06 4.9582e+06 8.10294e+10 0 0 0 0 0.00785138 0 0
2.5483e-06 4.14083e+06 4.14083e+06 4.14083e+06 5.88847e+06 6.84106e+10 0 0 0 0 0.00906664 0 0
2.94273e-06 5.15957e+06 5.15957e+06 5.15957e+06 6.99894e+06 5.76222e+10 0 0 0 0 0.01047 0 0
3.39821e-06 6.39354e+06 6.39354e+06 6.39354e+06 8.32551e+06 4.84195e+10 0 0 0 0 0.0120906 0 0
3.92419e-06 7.88571e+06 7.88571e+06 7.88571e+06 9.91153e+06 4.05879e+10 0 0 0 0 0.0139619 0 0
4.53158e-06 9.68807e+06 9.68807e+06 9.68807e+06 1.18094e+07 3.39391e+10 0 0 0 0 0.016123 0 0
5.23299e-06 1.18636e+07 1.18636e+07 1.18636e+07 1.40825e+07 2.83087e+10 0 0 0 0 0.0186186 0 0
6.04296e-06 1.44886e+07 1.44886e+07 1.44886e+07 1.68078e+07 2.35528e+10 0 0 0 0 0.0215004 0 0
6.97831e-06 1.7656e+07 1.7656e+07 1.7656e+07 2.00786e+07 1.95462e+10 0 0 0 0 0.0248282 0 0
8.05842e-06 2.14787e+07 2.14787e+07 2.14787e+07 2.40085e+07 1.61798e+10 0 0 0 0 0.0286712 0 0
9.30572e-06 2.60943e+07 2.60943e+07 2.60943e+07 2.87355e+07 1.33591e+10 0 0 0 0 0.033109 0 0
1.07461e-05 3.16703e+07 3.16703e+07 3.16703e+07 3.44282e+07 1.1002e+10 0 0 0 0 0.0382336 0 0
